"","iNaturalist.taxon.name","iNaturalist.taxon.ID","Taxon.name","Author","Kingdom","Phylum","Subphylum","Superclass","Class","Subclass","Superorder","Order","Suborder","Infraorder","Superfamily","Family","Subfamily","Tribe","Genus","Species","observationId","Latitude","Longitude","Date.observed","Description","Common.name","Recorded.by","Captive.Cultivated","Quality.grade","coordinateUncertaintyInMeters"
"87","Physcia adscendens",124439,"Physcia adscendens",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Caliciales","","","","Physciaceae","","","Physcia","adscendens","iNat:4381815",48.867243,-123.337777,"2016-10-16",NA,NA,"Andrew Simon","false","research",21
"88","Lecanora pacifica",117970,"Lecanora pacifica",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Lecanorales","","","","Lecanoraceae","","","Lecanora","pacifica","iNat:4390202",48.867357,-123.338807,"2016-10-16",NA,NA,"Andrew Simon","false","research",43
"89","Evernia prunastri",123175,"Evernia prunastri",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Lecanorales","","","","Parmeliaceae","Parmelioideae","","Evernia","prunastri","iNat:4411023",48.867017,-123.337788,"2016-10-20",NA,NA,"Andrew Simon","false","research",87
"90","Flavopunctelia flaventior",69436,"Flavopunctelia flaventior",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Lecanorales","","","","Parmeliaceae","Parmelioideae","","Flavopunctelia","flaventior","iNat:4425681",48.866487,-123.334789,"2016-10-23",NA,NA,"Andrew Simon","false","research",94
"91","Collema furfuraceum",117947,"Collema furfuraceum",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Peltigerales","","","","Collemataceae","","","Collema","furfuraceum","iNat:4425690",48.866487,-123.334789,"2016-10-23",NA,NA,"Andrew Simon","false","research",94
"92","Peltigera collina",194736,"Peltigera collina",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Peltigerales","","","","Peltigeraceae","","","Peltigera","collina","iNat:4425708",48.866487,-123.334789,"2016-10-23",NA,NA,"Andrew Simon","false","research",94
"93","Lobaria pulmonaria",48711,"Lobaria pulmonaria",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Peltigerales","","","","Lobariaceae","","","Lobaria","pulmonaria","iNat:4425710",48.866487,-123.334789,"2016-10-23",NA,NA,"Andrew Simon","false","research",94
"94","Sphaerophorus tuckermanii",123231,"Sphaerophorus tuckermanii",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Lecanorales","","","","Sphaerophoraceae","","","Sphaerophorus","tuckermanii","iNat:4491326",48.868502,-123.342964,"2016-11-03",NA,NA,"Andrew Simon","false","research",43
"95","Parmelia saxatilis",117860,"Parmelia saxatilis",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Lecanorales","","","","Parmeliaceae","Parmelioideae","","Parmelia","saxatilis","iNat:4497776",48.929691,-123.475751,"2016-11-04",NA,NA,"Andrew Simon","false","research",86
"96","Peltigera membranacea",117858,"Peltigera membranacea",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Peltigerales","","","","Peltigeraceae","","","Peltigera","membranacea","iNat:4715867",48.868678,-123.378968,"2016-12-04",NA,NA,"Andrew Simon","false","research",174
"97","Lobaria pulmonaria",48711,"Lobaria pulmonaria",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Peltigerales","","","","Lobariaceae","","","Lobaria","pulmonaria","iNat:4716158",48.868678,-123.378968,"2016-12-04",NA,NA,"Andrew Simon","false","research",174
"98","Lobaria pulmonaria",48711,"Lobaria pulmonaria",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Peltigerales","","","","Lobariaceae","","","Lobaria","pulmonaria","iNat:4716172",48.868678,-123.378968,"2016-12-04",NA,NA,"Andrew Simon","false","research",174
"99","Lobaria pulmonaria",48711,"Lobaria pulmonaria",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Peltigerales","","","","Lobariaceae","","","Lobaria","pulmonaria","iNat:4716179",48.868678,-123.378968,"2016-12-04",NA,NA,"Andrew Simon","false","research",174
"100","Scytinium lichenoides",526717,"Scytinium lichenoides",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Peltigerales","","","","Collemataceae","","","Scytinium","lichenoides","iNat:4716344",48.868678,-123.378968,"2016-12-04",NA,NA,"Andrew Simon","false","research",174
"101","Lobarina scrobiculata",403505,"Lobarina scrobiculata",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Peltigerales","","","","Lobariaceae","","","Lobarina","scrobiculata","iNat:4716501",48.868678,-123.378968,"2016-12-04",NA,NA,"Andrew Simon","false","research",174
"102","Sticta globulifuliginosa",1456918,"Sticta globulifuliginosa",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Peltigerales","","","","Lobariaceae","","","Sticta","globulifuliginosa","iNat:4716562",48.868678,-123.378968,"2016-12-04",NA,NA,"Andrew Simon","false","research",174
"103","Lobarina scrobiculata",403505,"Lobarina scrobiculata",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Peltigerales","","","","Lobariaceae","","","Lobarina","scrobiculata","iNat:4716640",48.868678,-123.378968,"2016-12-04",NA,NA,"Andrew Simon","false","research",174
"104","Lobarina scrobiculata",403505,"Lobarina scrobiculata",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Peltigerales","","","","Lobariaceae","","","Lobarina","scrobiculata","iNat:4716687",48.868678,-123.378968,"2016-12-04",NA,NA,"Andrew Simon","false","research",174
"105","Platismatia herrei",117876,"Platismatia herrei",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Lecanorales","","","","Parmeliaceae","Parmelioideae","","Platismatia","herrei","iNat:4816018",48.866803,-123.335699,"2016-12-19",NA,NA,"Andrew Simon","false","research",43
"106","Platismatia glauca",117874,"Platismatia glauca",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Lecanorales","","","","Parmeliaceae","Parmelioideae","","Platismatia","glauca","iNat:4834192",49.004614,-123.569169,"2016-12-22",NA,NA,"Andrew Simon","false","research",424
"107","Cladonia fimbriata",179037,"Cladonia fimbriata",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Lecanorales","","","","Cladoniaceae","","","Cladonia","fimbriata","iNat:4834210",48.990311,-123.556809,"2016-12-22",NA,NA,"Andrew Simon","false","research",248
"108","Nephroma laevigatum",117847,"Nephroma laevigatum",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Peltigerales","","","","Nephromataceae","","","Nephroma","laevigatum","iNat:4834233",49.012868,-123.573149,"2016-12-22",NA,NA,"Andrew Simon","false","research",25
"109","Xanthoria parietina",55576,"Xanthoria parietina",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Teloschistales","","","","Teloschistaceae","Xanthorioideae","","Xanthoria","parietina","iNat:4855793",48.994682,-123.584461,"2016-12-27",NA,NA,"Andrew Simon","false","research",NA
"110","Cladonia",49490,"Cladonia",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Lecanorales","","","","Cladoniaceae","","","Cladonia","","iNat:5033367",48.889665,-123.382001,"2017-01-19",NA,NA,"","false","research",174
"111","Cladonia portentosa pacifica",340879,"Cladonia portentosa pacifica",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Lecanorales","","","","Cladoniaceae","","","Cladonia","portentosa","iNat:5086662",48.87151,-123.312726,"2017-02-10",NA,NA,"","false","research",221
"112","Parmelia squarrosa",125728,"Parmelia squarrosa",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Lecanorales","","","","Parmeliaceae","Parmelioideae","","Parmelia","squarrosa","iNat:5094708",48.867117,-123.337029,"2017-02-11",NA,NA,"Andrew Simon","false","research",43
"113","Hypogymnia physodes",117971,"Hypogymnia physodes",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Lecanorales","","","","Parmeliaceae","Parmelioideae","","Hypogymnia","physodes","iNat:5094761",48.867117,-123.337029,"2017-02-11",NA,NA,"Andrew Simon","false","research",43
"114","Platismatia herrei",117876,"Platismatia herrei",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Lecanorales","","","","Parmeliaceae","Parmelioideae","","Platismatia","herrei","iNat:5094879",48.867117,-123.337029,"2017-02-11",NA,NA,"Andrew Simon","false","research",43
"115","Ochrolechia oregonensis",124442,"Ochrolechia oregonensis",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Ostropomycetidae","","Pertusariales","","","","Ochrolechiaceae","","","Ochrolechia","oregonensis","iNat:5094936",48.867117,-123.337029,"2017-02-11",NA,NA,"Andrew Simon","false","research",43
"116","Flavopunctelia soredica",220115,"Flavopunctelia soredica",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Lecanorales","","","","Parmeliaceae","Parmelioideae","","Flavopunctelia","soredica","iNat:5095037",48.866657,-123.335227,"2017-02-11",NA,NA,"Andrew Simon","false","research",110
"117","Usnea cavernosa",182690,"Usnea cavernosa",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Lecanorales","","","","Parmeliaceae","Parmelioideae","","Usnea","cavernosa","iNat:5109885",48.86703,-123.336768,"2017-02-11",NA,NA,"Andrew Simon","false","research",43
"118","Hypogymnia physodes",117971,"Hypogymnia physodes",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Lecanorales","","","","Parmeliaceae","Parmelioideae","","Hypogymnia","physodes","iNat:5121785",48.94573,-123.48238,"2017-02-16",NA,NA,"Andrew Simon","false","research",374
"119","Graphis scripta",117987,"Graphis scripta",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Ostropomycetidae","","Ostropales","","","","Graphidaceae","","","Graphis","scripta","iNat:5122044",48.94573,-123.48238,"2017-02-16",NA,NA,"Andrew Simon","false","research",374
"120","Graphis scripta",117987,"Graphis scripta",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Ostropomycetidae","","Ostropales","","","","Graphidaceae","","","Graphis","scripta","iNat:5122071",48.94573,-123.48238,"2017-02-16",NA,NA,"Andrew Simon","false","research",374
"121","Usnea glabrescens",233313,"Usnea glabrescens",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Lecanorales","","","","Parmeliaceae","Parmelioideae","","Usnea","glabrescens","iNat:5125230",48.942474,-123.500962,"2017-02-16",NA,NA,"Andrew Simon","false","research",75
"122","Ramalina farinacea",54758,"Ramalina farinacea",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Lecanorales","","","","Ramalinaceae","","","Ramalina","farinacea","iNat:5165794",48.943179,-123.490791,"2017-02-23",NA,NA,"Andrew Simon","false","research",87
"123","Punctelia jeckeri",341601,"Punctelia jeckeri",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Lecanorales","","","","Parmeliaceae","Parmelioideae","","Punctelia","jeckeri","iNat:5178413",48.866705,-123.335481,"2017-02-25",NA,NA,"Andrew Simon","false","research",87
"124","Platismatia glauca",117874,"Platismatia glauca",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Lecanorales","","","","Parmeliaceae","Parmelioideae","","Platismatia","glauca","iNat:5280629",48.977973,-123.55063,"2017-03-10",NA,NA,"Andrew Simon","false","research",199
"125","Evernia prunastri",123175,"Evernia prunastri",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Lecanorales","","","","Parmeliaceae","Parmelioideae","","Evernia","prunastri","iNat:5280768",48.977973,-123.55063,"2017-03-10",NA,NA,"Andrew Simon","false","research",199
"126","Usnea longissima",122681,"Usnea longissima",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Lecanorales","","","","Parmeliaceae","Parmelioideae","","Usnea","longissima","iNat:5308251",48.898262,-123.342767,"2017-03-13",NA,NA,"","false","research",858
"127","Usnea longissima",122681,"Usnea longissima",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Lecanorales","","","","Parmeliaceae","Parmelioideae","","Usnea","longissima","iNat:5308252",48.898262,-123.342767,"2017-03-13",NA,NA,"","false","research",858
"128","Ramalina dilacerata",182732,"Ramalina dilacerata",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Lecanorales","","","","Ramalinaceae","","","Ramalina","dilacerata","iNat:5392752",48.894325,-123.407757,"2017-03-18",NA,NA,"Andrew Simon","false","research",43
"129","Ramalina menziesii",49578,"Ramalina menziesii",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Lecanorales","","","","Ramalinaceae","","","Ramalina","menziesii","iNat:5392773",48.899909,-123.407564,"2017-03-18",NA,NA,"Andrew Simon","false","research",43
"130","Peltigera britannica",119677,"Peltigera britannica",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Peltigerales","","","","Peltigeraceae","","","Peltigera","britannica","iNat:5412452",48.863978,-123.33001,"2017-03-19",NA,NA,"","false","research",38
"131","Usnea longissima",122681,"Usnea longissima",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Lecanorales","","","","Parmeliaceae","Parmelioideae","","Usnea","longissima","iNat:5415897",48.898259,-123.342912,"2017-03-14",NA,NA,"Andrew Simon","false","research",69
"132","Lecanora confusa",222844,"Lecanora confusa",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Lecanorales","","","","Lecanoraceae","","","Lecanora","confusa","iNat:5415904",48.894862,-123.409653,"2017-03-18",NA,NA,"Andrew Simon","false","research",137
"133","Trapeliopsis granulosa",180430,"Trapeliopsis granulosa",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Ostropomycetidae","","Trapeliales","","","","Trapeliaceae","","","Trapeliopsis","granulosa","iNat:5450618",48.867881,-123.340724,"2017-03-23",NA,NA,"Andrew Simon","false","research",43
"134","Ochrolechia oregonensis",124442,"Ochrolechia oregonensis",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Ostropomycetidae","","Pertusariales","","","","Ochrolechiaceae","","","Ochrolechia","oregonensis","iNat:5450798",48.868458,-123.341668,"2017-03-23",NA,NA,"Andrew Simon","false","research",64
"135","Leptochidium albociliatum",223432,"Leptochidium albociliatum",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Peltigerales","","","","Massalongiaceae","","","Leptochidium","albociliatum","iNat:5471413",48.867797,-123.377681,"2017-03-25",NA,NA,"Andrew Simon","false","research",162
"136","Lobarina scrobiculata",403505,"Lobarina scrobiculata",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Peltigerales","","","","Lobariaceae","","","Lobarina","scrobiculata","iNat:5471431",48.867797,-123.377681,"2017-03-25",NA,NA,"Andrew Simon","false","research",162
"137","Leptochidium albociliatum",223432,"Leptochidium albociliatum",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Peltigerales","","","","Massalongiaceae","","","Leptochidium","albociliatum","iNat:5471686",48.868446,-123.378882,"2017-03-25",NA,NA,"Andrew Simon","false","research",143
"138","Peltigera rufescens",180448,"Peltigera rufescens",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Peltigerales","","","","Peltigeraceae","","","Peltigera","rufescens","iNat:5471720",48.868728,-123.379097,"2017-03-25",NA,NA,"Andrew Simon","false","research",130
"139","Sphaerophorus tuckermanii",123231,"Sphaerophorus tuckermanii",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Lecanorales","","","","Sphaerophoraceae","","","Sphaerophorus","tuckermanii","iNat:5471861",48.870394,-123.380814,"2017-03-25",NA,NA,"Andrew Simon","false","research",105
"140","Massalongia carnosa",224470,"Massalongia carnosa",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Peltigerales","","","","Massalongiaceae","","","Massalongia","carnosa","iNat:5483241",48.868338,-123.37781,"2017-03-25",NA,NA,"Andrew Simon","false","research",134
"141","Hypogymnia enteromorpha",222048,"Hypogymnia enteromorpha",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Lecanorales","","","","Parmeliaceae","Parmelioideae","","Hypogymnia","enteromorpha","iNat:5486699",48.950577,-123.515663,"2017-03-27",NA,NA,"Andrew Simon","false","research",174
"142","Tuckermanopsis orbata",813868,"Tuckermanopsis orbata",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Lecanorales","","","","Parmeliaceae","Parmelioideae","","Tuckermanopsis","orbata","iNat:5486711",48.950577,-123.515663,"2017-03-27",NA,NA,"Andrew Simon","false","research",174
"143","Lobarina scrobiculata",403505,"Lobarina scrobiculata",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Peltigerales","","","","Lobariaceae","","","Lobarina","scrobiculata","iNat:5486736",48.869118,-123.379879,"2017-03-25",NA,NA,"Andrew Simon","false","research",174
"144","Scytinium platynum",532310,"Scytinium platynum",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Peltigerales","","","","Collemataceae","","","Scytinium","platynum","iNat:5515654",48.865335,-123.36843,"2017-03-30",NA,NA,"Andrew Simon","false","research",87
"145","Parmelia sulcata",54734,"Parmelia sulcata",NA,"Fungi","Ascomycota","Pezizomycotina","","Lecanoromycetes","Lecanoromycetidae","","Lecanorales","","","","Parmeliaceae","Parmelioideae","","Parmelia","sulcata","iNat:5516445",48.863605,-123.363709,"2017-03-30",NA,NA,"Andrew Simon","false","research",87
